20250723_140915,no_recycle,0.59,no_recycle_59_20250723_140915.jpg
20250723_140922,plastic,0.52,plastic_51_20250723_140922.jpg
20250723_140922,metal,0.49,metal_49_20250723_140922.jpg
20250723_140924,plastic,0.46,plastic_45_20250723_140924.jpg
20250723_140924,plastic,0.44,plastic_43_20250723_140924.jpg
20250723_140925,plastic,0.51,plastic_50_20250723_140925.jpg
20250723_140925,metal,0.46,metal_45_20250723_140925.jpg
20250723_140925,metal,0.51,metal_50_20250723_140925.jpg
20250723_140926,metal,0.55,metal_54_20250723_140926.jpg
20250723_140928,plastic,0.57,plastic_56_20250723_140928.jpg
20250723_140942,no_recycle,0.57,no_recycle_57_20250723_140942.jpg
20250723_140942,no_recycle,0.57,no_recycle_57_20250723_140942.jpg
20250723_140944,no_recycle,0.56,no_recycle_56_20250723_140944.jpg
20250723_140945,plastic,0.51,plastic_51_20250723_140945.jpg
20250723_140946,plastic,0.57,plastic_56_20250723_140946.jpg
20250723_140948,plastic,0.60,plastic_59_20250723_140948.jpg
20250723_140951,plastic,0.52,plastic_51_20250723_140951.jpg
20250723_140952,no_recycle,0.55,no_recycle_54_20250723_140952.jpg
20250723_140952,plastic,0.51,plastic_51_20250723_140952.jpg
20250723_141019,no_recycle,0.57,no_recycle_57_20250723_141019.jpg
20250723_141019,no_recycle,0.50,no_recycle_50_20250723_141019.jpg
20250723_141020,plastic,0.50,plastic_50_20250723_141020.jpg
20250723_141021,no_recycle,0.53,no_recycle_53_20250723_141021.jpg
20250723_141022,plastic,0.50,plastic_50_20250723_141022.jpg
20250723_141022,no_recycle,0.58,no_recycle_58_20250723_141022.jpg
20250723_141024,plastic,0.53,plastic_52_20250723_141024.jpg
20250723_141025,no_recycle,0.55,no_recycle_55_20250723_141025.jpg
20250723_141027,plastic,0.51,plastic_50_20250723_141027.jpg
20250723_141028,no_recycle,0.57,no_recycle_57_20250723_141028.jpg
20250723_141028,no_recycle,0.59,no_recycle_59_20250723_141028.jpg
20250723_141029,no_recycle,0.54,no_recycle_54_20250723_141029.jpg
20250723_141032,plastic,0.59,plastic_58_20250723_141032.jpg
20250723_141037,plastic,0.59,plastic_58_20250723_141037.jpg
20250723_141038,no_recycle,0.53,no_recycle_53_20250723_141038.jpg
20250723_141054,metal,0.45,metal_44_20250723_141054.jpg
20250723_141056,plastic,0.51,plastic_51_20250723_141056.jpg
20250723_141057,plastic,0.55,plastic_54_20250723_141057.jpg
20250723_141057,plastic,0.60,plastic_59_20250723_141057.jpg
20250723_141104,no_recycle,0.54,no_recycle_53_20250723_141104.jpg
20250723_141115,plastic,0.52,plastic_52_20250723_141115.jpg
20250723_141120,no_recycle,0.54,no_recycle_53_20250723_141120.jpg
20250723_141121,no_recycle,0.53,no_recycle_53_20250723_141121.jpg
20250723_141123,plastic,0.57,plastic_57_20250723_141123.jpg
20250723_141123,plastic,0.52,plastic_52_20250723_141123.jpg
20250723_141124,plastic,0.57,plastic_56_20250723_141124.jpg
20250723_141125,no_recycle,0.55,no_recycle_55_20250723_141125.jpg
20250723_141126,plastic,0.53,plastic_52_20250723_141126.jpg
20250723_141127,plastic,0.57,plastic_56_20250723_141127.jpg
20250723_141129,plastic,0.55,plastic_55_20250723_141129.jpg
20250723_141130,no_recycle,0.58,no_recycle_58_20250723_141130.jpg
20250723_141130,no_recycle,0.60,no_recycle_59_20250723_141130.jpg
20250723_141133,plastic,0.59,plastic_59_20250723_141133.jpg
20250723_141135,plastic,0.56,plastic_56_20250723_141135.jpg
20250723_141136,plastic,0.56,plastic_55_20250723_141136.jpg
20250723_141136,plastic,0.53,plastic_52_20250723_141136.jpg
20250723_141137,plastic,0.53,plastic_53_20250723_141137.jpg
20250723_141138,plastic,0.54,plastic_53_20250723_141138.jpg
20250723_141217,plastic,0.56,plastic_55_20250723_141217.jpg
20250723_141217,plastic,0.56,plastic_55_20250723_141217.jpg
20250723_141218,plastic,0.50,plastic_50_20250723_141218.jpg
20250723_141219,plastic,0.54,plastic_53_20250723_141219.jpg
20250723_141220,plastic,0.51,plastic_51_20250723_141220.jpg
20250723_141220,plastic,0.60,plastic_59_20250723_141220.jpg
20250723_141221,plastic,0.53,plastic_53_20250723_141221.jpg
20250723_141222,no_recycle,0.51,no_recycle_51_20250723_141222.jpg
20250723_141222,plastic,0.55,plastic_54_20250723_141222.jpg
20250723_141224,plastic,0.57,plastic_57_20250723_141224.jpg
20250723_141224,no_recycle,0.59,no_recycle_58_20250723_141224.jpg
20250723_141228,plastic,0.50,plastic_49_20250723_141228.jpg
20250723_141229,plastic,0.51,plastic_51_20250723_141229.jpg
20250723_141230,plastic,0.60,plastic_59_20250723_141230.jpg
20250723_141237,no_recycle,0.58,no_recycle_58_20250723_141237.jpg
20250723_141237,no_recycle,0.55,no_recycle_54_20250723_141237.jpg
20250723_150709,plastic,0.56,plastic_56_20250723_150709.jpg
20250723_150717,plastic,0.51,plastic_51_20250723_150717.jpg
20250723_150720,plastic,0.56,plastic_56_20250723_150720.jpg
20250723_150720,no_recycle,0.60,no_recycle_59_20250723_150720.jpg
20250723_150748,no_recycle,0.52,no_recycle_52_20250723_150748.jpg
20250723_150751,plastic,0.56,plastic_56_20250723_150751.jpg
20250723_150752,plastic,0.50,plastic_50_20250723_150752.jpg
20250723_150752,plastic,0.55,plastic_54_20250723_150752.jpg
20250723_150753,plastic,0.40,plastic_39_20250723_150753.jpg
20250723_150754,plastic,0.50,plastic_50_20250723_150754.jpg
20250723_150754,plastic,0.41,plastic_41_20250723_150754.jpg
20250723_150754,plastic,0.38,plastic_37_20250723_150754.jpg
20250723_150755,plastic,0.45,plastic_44_20250723_150755.jpg
20250723_150755,plastic,0.49,plastic_48_20250723_150755.jpg
20250723_150757,plastic,0.58,plastic_58_20250723_150757.jpg
20250723_150758,no_recycle,0.59,no_recycle_58_20250723_150758.jpg
20250723_150758,no_recycle,0.56,no_recycle_55_20250723_150758.jpg
20250723_150800,no_recycle,0.38,no_recycle_37_20250723_150800.jpg
20250723_150800,no_recycle,0.51,no_recycle_50_20250723_150800.jpg
20250723_150801,plastic,0.45,plastic_44_20250723_150801.jpg
20250723_150936,plastic,0.58,plastic_57_20250723_150936.jpg
20250723_150937,plastic,0.56,plastic_55_20250723_150937.jpg
20250723_150938,plastic,0.52,plastic_51_20250723_150938.jpg
20250723_150952,plastic,0.50,plastic_50_20250723_150952.jpg
20250723_150953,no_recycle,0.52,no_recycle_52_20250723_150953.jpg
20250723_150958,no_recycle,0.52,no_recycle_51_20250723_150958.jpg
20250723_150958,no_recycle,0.57,no_recycle_57_20250723_150958.jpg
20250723_150959,no_recycle,0.54,no_recycle_53_20250723_150959.jpg
20250723_150959,plastic,0.55,plastic_54_20250723_150959.jpg
20250723_151002,no_recycle,0.51,no_recycle_50_20250723_151002.jpg
20250723_151002,plastic,0.53,plastic_52_20250723_151002.jpg
20250723_151003,plastic,0.60,plastic_59_20250723_151003.jpg
20250723_151003,plastic,0.57,plastic_56_20250723_151003.jpg
20250723_151004,plastic,0.56,plastic_56_20250723_151004.jpg
20250723_151004,plastic,0.56,plastic_55_20250723_151004.jpg
20250723_151025,no_recycle,0.51,no_recycle_50_20250723_151025.jpg
20250723_151026,no_recycle,0.54,no_recycle_53_20250723_151026.jpg
20250723_151054,no_recycle,0.55,no_recycle_54_20250723_151054.jpg
20250723_151101,plastic,0.55,plastic_54_20250723_151101.jpg
20250723_151102,no_recycle,0.60,no_recycle_59_20250723_151102.jpg
20250723_151102,plastic,0.59,plastic_59_20250723_151102.jpg
20250723_151104,no_recycle,0.56,no_recycle_56_20250723_151104.jpg
20250723_151105,no_recycle,0.57,no_recycle_57_20250723_151105.jpg
20250723_151105,no_recycle,0.59,no_recycle_59_20250723_151105.jpg
20250723_151106,no_recycle,0.58,no_recycle_57_20250723_151106.jpg
20250723_151106,no_recycle,0.53,no_recycle_53_20250723_151106.jpg
20250723_151107,plastic,0.51,plastic_51_20250723_151107.jpg
20250723_151107,plastic,0.52,plastic_51_20250723_151107.jpg
20250723_151108,plastic,0.57,plastic_57_20250723_151108.jpg
20250723_151110,plastic,0.54,plastic_53_20250723_151110.jpg
20250723_151110,plastic,0.53,plastic_53_20250723_151110.jpg
20250723_151111,no_recycle,0.60,no_recycle_59_20250723_151111.jpg
20250723_151112,plastic,0.57,plastic_56_20250723_151112.jpg
20250723_151130,plastic,0.52,plastic_51_20250723_151130.jpg
20250723_151132,no_recycle,0.51,no_recycle_50_20250723_151132.jpg
20250723_151133,no_recycle,0.53,no_recycle_52_20250723_151133.jpg
20250723_151152,no_recycle,0.50,no_recycle_50_20250723_151152.jpg
20250723_151205,plastic,0.53,plastic_53_20250723_151205.jpg
20250723_151207,plastic,0.58,plastic_58_20250723_151207.jpg
20250723_151208,plastic,0.59,plastic_58_20250723_151208.jpg
20250723_151211,no_recycle,0.54,no_recycle_54_20250723_151211.jpg
20250723_151215,plastic,0.55,plastic_54_20250723_151215.jpg
20250723_151220,plastic,0.53,plastic_53_20250723_151220.jpg
20250723_151223,plastic,0.55,plastic_55_20250723_151223.jpg
20250723_151224,plastic,0.52,plastic_52_20250723_151224.jpg
20250723_151227,plastic,0.54,plastic_54_20250723_151227.jpg
20250723_151229,no_recycle,0.55,no_recycle_54_20250723_151229.jpg
20250723_151234,plastic,0.51,plastic_50_20250723_151234.jpg
20250723_151237,plastic,0.53,plastic_52_20250723_151237.jpg
20250723_151238,plastic,0.51,plastic_51_20250723_151238.jpg
20250723_151238,no_recycle,0.56,no_recycle_55_20250723_151238.jpg
20250723_151239,no_recycle,0.54,no_recycle_53_20250723_151239.jpg
20250723_151240,no_recycle,0.52,no_recycle_52_20250723_151240.jpg
20250723_151240,plastic,0.58,plastic_58_20250723_151240.jpg
20250723_151242,plastic,0.57,plastic_57_20250723_151242.jpg
20250723_151303,plastic,0.60,plastic_59_20250723_151303.jpg
20250723_151308,metal,0.58,metal_57_20250723_151308.jpg
20250723_151308,plastic,0.53,plastic_53_20250723_151308.jpg
20250723_151309,plastic,0.55,plastic_54_20250723_151309.jpg
20250723_151312,no_recycle,0.57,no_recycle_56_20250723_151312.jpg
20250723_151315,no_recycle,0.57,no_recycle_56_20250723_151315.jpg
20250723_151330,plastic,0.51,plastic_50_20250723_151330.jpg
20250723_151333,plastic,0.54,plastic_54_20250723_151333.jpg
20250723_151333,no_recycle,0.54,no_recycle_54_20250723_151333.jpg
20250723_151343,no_recycle,0.59,no_recycle_58_20250723_151343.jpg
20250723_151344,plastic,0.44,plastic_43_20250723_151344.jpg
20250723_151345,no_recycle,0.46,no_recycle_46_20250723_151345.jpg
20250723_151345,no_recycle,0.47,no_recycle_47_20250723_151345.jpg
20250723_151345,plastic,0.53,plastic_53_20250723_151345.jpg
20250723_151346,plastic,0.56,plastic_56_20250723_151346.jpg
20250723_151347,no_recycle,0.50,no_recycle_49_20250723_151347.jpg
20250723_151348,no_recycle,0.59,no_recycle_59_20250723_151348.jpg
20250723_151348,plastic,0.52,plastic_52_20250723_151348.jpg
20250723_151349,no_recycle,0.53,no_recycle_52_20250723_151349.jpg
20250723_151349,plastic,0.46,plastic_45_20250723_151349.jpg
20250723_151350,no_recycle,0.44,no_recycle_44_20250723_151350.jpg
20250723_151350,no_recycle,0.58,no_recycle_57_20250723_151350.jpg
20250723_151350,no_recycle,0.53,no_recycle_53_20250723_151350.jpg
20250723_151351,no_recycle,0.55,no_recycle_54_20250723_151351.jpg
20250723_151355,plastic,0.57,plastic_57_20250723_151355.jpg
20250723_151407,plastic,0.40,plastic_39_20250723_151407.jpg
20250723_151413,no_recycle,0.45,no_recycle_45_20250723_151413.jpg
20250723_151413,organique,0.49,organique_48_20250723_151413.jpg
20250723_151413,organique,0.54,organique_53_20250723_151413.jpg
20250723_151414,plastic,0.50,plastic_50_20250723_151414.jpg
20250723_151415,plastic,0.57,plastic_57_20250723_151415.jpg
20250723_151415,plastic,0.44,plastic_43_20250723_151415.jpg
20250723_151416,plastic,0.49,plastic_49_20250723_151416.jpg
20250723_151416,plastic,0.54,plastic_54_20250723_151416.jpg
20250723_151417,organique,0.51,organique_50_20250723_151417.jpg
20250723_151417,plastic,0.55,plastic_54_20250723_151417.jpg
20250723_151419,organique,0.44,organique_44_20250723_151419.jpg
20250723_151419,plastic,0.48,plastic_47_20250723_151419.jpg
20250723_151419,plastic,0.49,plastic_49_20250723_151419.jpg
20250723_151420,organique,0.49,organique_49_20250723_151420.jpg
20250723_151420,plastic,0.58,plastic_57_20250723_151420.jpg
20250723_151421,organique,0.46,organique_45_20250723_151421.jpg
20250723_151422,no_recycle,0.50,no_recycle_49_20250723_151422.jpg
20250723_151422,no_recycle,0.51,no_recycle_51_20250723_151422.jpg
20250723_151423,no_recycle,0.54,no_recycle_53_20250723_151423.jpg
20250723_151424,organique,0.48,organique_48_20250723_151424.jpg
20250723_151424,organique,0.53,organique_52_20250723_151424.jpg
20250723_151424,plastic,0.45,plastic_45_20250723_151424.jpg
20250723_151425,organique,0.55,organique_54_20250723_151425.jpg
20250723_151425,plastic,0.48,plastic_48_20250723_151425.jpg
20250723_151425,plastic,0.43,plastic_43_20250723_151425.jpg
20250723_151425,organique,0.40,organique_39_20250723_151425.jpg
20250723_151426,plastic,0.40,plastic_40_20250723_151426.jpg
20250723_151426,plastic,0.42,plastic_42_20250723_151426.jpg
20250723_151426,plastic,0.41,plastic_40_20250723_151426.jpg
20250723_151427,plastic,0.35,plastic_35_20250723_151427.jpg
20250723_151427,plastic,0.38,plastic_37_20250723_151427.jpg
20250723_151436,no_recycle,0.55,no_recycle_54_20250723_151436.jpg
20250723_151438,no_recycle,0.52,no_recycle_51_20250723_151438.jpg
20250723_151443,organique,0.55,organique_54_20250723_151443.jpg
20250723_151443,no_recycle,0.51,no_recycle_50_20250723_151443.jpg
20250723_151451,organique,0.47,organique_47_20250723_151451.jpg
20250723_151504,organique,0.56,organique_55_20250723_151504.jpg
20250723_151505,no_recycle,0.55,no_recycle_54_20250723_151505.jpg
20250723_151506,plastic,0.47,plastic_46_20250723_151506.jpg
20250723_151506,plastic,0.37,plastic_36_20250723_151506.jpg
20250723_151506,plastic,0.47,plastic_47_20250723_151506.jpg
20250723_151507,plastic,0.43,plastic_42_20250723_151507.jpg
20250723_151508,plastic,0.44,plastic_44_20250723_151508.jpg
20250723_151508,plastic,0.45,plastic_44_20250723_151508.jpg
20250723_151508,plastic,0.56,plastic_55_20250723_151508.jpg
20250723_151509,organique,0.50,organique_49_20250723_151509.jpg
20250723_151509,organique,0.46,organique_45_20250723_151509.jpg
20250723_151510,plastic,0.38,plastic_37_20250723_151510.jpg
20250723_151516,organique,0.60,organique_59_20250723_151516.jpg
20250723_151517,no_recycle,0.59,no_recycle_59_20250723_151517.jpg
20250723_151517,no_recycle,0.51,no_recycle_51_20250723_151517.jpg
20250723_151518,no_recycle,0.58,no_recycle_57_20250723_151518.jpg
20250723_151519,organique,0.53,organique_52_20250723_151519.jpg
20250723_151519,organique,0.58,organique_58_20250723_151519.jpg
20250723_151520,organique,0.55,organique_55_20250723_151520.jpg
20250723_151521,no_recycle,0.55,no_recycle_54_20250723_151521.jpg
20250723_151532,no_recycle,0.56,no_recycle_55_20250723_151532.jpg
20250723_151602,no_recycle,0.48,no_recycle_47_20250723_151602.jpg
20250723_151606,no_recycle,0.53,no_recycle_53_20250723_151606.jpg
20250723_151617,no_recycle,0.58,no_recycle_58_20250723_151617.jpg
20250723_151617,no_recycle,0.59,no_recycle_59_20250723_151617.jpg
20250723_151618,metal,0.58,metal_57_20250723_151618.jpg
20250723_151618,metal,0.54,metal_54_20250723_151618.jpg
20250723_151635,no_recycle,0.50,no_recycle_49_20250723_151635.jpg
20250723_151635,no_recycle,0.59,no_recycle_58_20250723_151635.jpg
20250723_151638,no_recycle,0.51,no_recycle_50_20250723_151638.jpg
20250723_151645,metal,0.54,metal_54_20250723_151645.jpg
20250723_151705,plastic,0.39,plastic_39_20250723_151705.jpg
20250723_151705,no_recycle,0.44,no_recycle_43_20250723_151705.jpg
20250723_151705,no_recycle,0.52,no_recycle_52_20250723_151705.jpg
20250723_151706,no_recycle,0.44,no_recycle_43_20250723_151706.jpg
20250723_151706,no_recycle,0.44,no_recycle_43_20250723_151706.jpg
20250723_151706,no_recycle,0.50,no_recycle_50_20250723_151706.jpg
20250723_151706,no_recycle,0.49,no_recycle_49_20250723_151706.jpg
20250723_151707,no_recycle,0.50,no_recycle_49_20250723_151707.jpg
20250723_151707,no_recycle,0.49,no_recycle_49_20250723_151707.jpg
20250723_151708,no_recycle,0.55,no_recycle_55_20250723_151708.jpg
20250723_151708,no_recycle,0.51,no_recycle_50_20250723_151708.jpg
20250723_151708,plastic,0.51,plastic_51_20250723_151708.jpg
20250723_151723,no_recycle,0.51,no_recycle_50_20250723_151723.jpg
20250723_151724,no_recycle,0.57,no_recycle_56_20250723_151724.jpg
20250723_151724,plastic,0.52,plastic_51_20250723_151724.jpg
20250723_151724,no_recycle,0.54,no_recycle_54_20250723_151724.jpg
20250723_151724,plastic,0.56,plastic_56_20250723_151724.jpg
20250723_151725,no_recycle,0.54,no_recycle_53_20250723_151725.jpg
20250723_151725,no_recycle,0.51,no_recycle_51_20250723_151725.jpg
20250723_151725,plastic,0.56,plastic_56_20250723_151725.jpg
20250723_151726,plastic,0.56,plastic_56_20250723_151726.jpg
20250723_151726,no_recycle,0.58,no_recycle_58_20250723_151726.jpg
20250723_151726,plastic,0.56,plastic_56_20250723_151726.jpg
20250723_151727,no_recycle,0.54,no_recycle_54_20250723_151727.jpg
20250723_151734,no_recycle,0.51,no_recycle_50_20250723_151734.jpg
20250723_151745,metal,0.60,metal_59_20250723_151745.jpg
20250723_151745,no_recycle,0.48,no_recycle_48_20250723_151745.jpg
